=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.22 15:47:52 =~=~=~=~=~=~=~=~=~=~=~=
5013, 0.031574, 903, 305
5083, 904, 306
58623, 0.043793, 0.031574, 903, 305
61275, 0.007136, -0.005083, 904, 306
61396, 0.043793, 0.031574, 903, 305
4294967132, 0.043793, 0.031574, 904, 307
4294967211, 0.007136, -0.005083, 904, 306
0, 5.016911, 5.004692, 904, 306
28, 2.108798, 4.943597, 903, 305
29, 1.913294, 3.086315, 904, 306
39, 0.776931, 1.534506, 903, 306
73, 0.007136, 0.007136, 904, 306
0, 5.004692, 5.004692, 903, 306
3, 5.041349, 5.053568, 904, 306
16, 4.992473, 5.016911, 904, 305
38, 0.886901, 1.693353, 904, 306
73, 0.019355, 0.007136, 903, 306
0, 5.016911, 5.016911, 903, 306
28, 2.133236, 4.955816, 904, 306
31, 1.864418, 3.135190, 904, 305
38, 0.801368, 1.546725, 904, 306
74, 0.007136, 0.007136, 904, 306
1, 5.016911, 5.016911, 904, 306
28, 2.145455, 4.943597, 903, 306
31, 1.925513, 3.110753, 904, 306
39, 0.801368, 1.546725, 904, 306
74, 0.019355, 0.007136, 904, 306
0, 5.016911, 5.016911, 904, 306
27, 2.145455, 4.955816, 904, 306
29, 1.962170, 3.159628, 904, 306
37, 0.801368, 1.558944, 903, 306
74, 0.031574, 0.031574, 904, 305
0, 5.029130, 5.016911, 904, 305
26, 2.194330, 4.980254, 903, 306
28, 1.974389, 3.306256, 904, 306
37, 0.801368, 1.546725, 904, 306
72, 0.007136, 0.007136, 904, 306
0, 5.016911, 5.004692, 904, 306
25, 3.440664, 5.041349, 904, 306
28, 2.157674, 4.992473, 904, 306
39, 0.801368, 1.571163, 903, 306
74, 0.019355, 0.007136, 904, 306
0, 5.016911, 5.004692, 904, 306
28, 2.145455, 4.955816, 903, 306
30, 1.913294, 3.171847, 903, 306
38, 0.813587, 1.571163, 904, 306
75, 0.019355, 0.019355, 903, 305
0, 5.016911, 5.016911, 904, 306
28, 2.121017, 4.955816, 904, 306
31, 1.925513, 3.147409, 904, 306
39, 0.813587, 1.571163, 904, 306
74, 0.031574, 0.019355, 904, 306
0, 5.029130, 5.016911, 904, 306
27, 2.121017, 4.968035, 904, 306
30, 1.962170, 3.281818, 904, 305
39, 0.813587, 1.571163, 904, 306
73, 0.007136, 0.007136, 905, 306
0, 5.029130, 5.029130, 904, 306
28, 2.145455, 4.968035, 904, 305
30, 1.962170, 3.245161, 903, 306
38, 0.801368, 1.571163, 904, 306
74, 0.031574, 0.007136, 904, 306
0, 5.029130, 5.016911, 904, 306
28, 2.145455, 4.968035, 903, 306
30, 1.949951, 3.245161, 904, 306
38, 0.825806, 1.571163, 903, 306
74, 0.019355, 0.007136, 903, 306
0, 5.016911, 5.004692, 904, 306
25, 2.768621, 5.041349, 904, 306
27, 2.218768, 5.004692, 903, 306
38, 0.801368, 1.558944, 904, 306
74, 0.007136, 0.007136, 903, 306
205, 0.043793, 0.043793, 903, 306
246, 0.007136, -0.005083, 904, 306
258, 0.056012, 0.031574, 902, 305
312, 0.019355, -0.005083, 904, 306
0, 5.016911, 5.016911, 904, 306
27, 2.145455, 4.955816, 904, 307
30, 1.949951, 3.171847, 904, 306
39, 0.801368, 1.571163, 904, 306
74, 0.019355, 0.007136, 904, 306
0, 5.016911, 5.016911, 904, 306
27, 2.133236, 4.955816, 904, 306
29, 1.901075, 3.159628, 904, 306
38, 0.838025, 1.571163, 904, 306
73, 0.019355, 0.007136, 903, 306
0, 5.016911, 5.004692, 904, 306
29, 2.133236, 4.943597, 904, 305
30, 1.962170, 3.098534, 903, 306
38, 0.789149, 1.558944, 904, 306
74, 0.019355, 0.007136, 904, 306
0, 5.041349, 5.029130, 904, 306
28, 2.121017, 4.968035, 904, 306
30, 1.949951, 3.245161, 904, 306
38, 0.801368, 1.571163, 904, 306
74, 0.019355, 0.007136, 904, 306
0, 5.029130, 5.004692, 904, 306
17, 4.992473, 5.041349, 904, 306
21, 5.029130, 4.992473, 904, 306
39, 0.825806, 1.571163, 904, 306
74, 0.007136, 0.007136, 904, 306
0, 5.016911, 5.016911, 903, 306
27, 2.145455, 4.980254, 904, 306
29, 1.937732, 3.159628, 904, 306
38, 0.801368, 1.583382, 903, 305
73, 0.019355, 0.007136, 904, 306
0, 5.029130, 5.016911, 904, 306
