=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.08.22 14:59:37 =~=~=~=~=~=~=~=~=~=~=~=
13, 1.326784, 1.485630, 904, 306
17, 1.473411, 2.011046, 904, 306
19, 2.365396, 2.169893, 903, 306
53, 5.297947, 5.310166, 904, 306
88, 5.860020, 5.872239, 904, 306
124, 5.921114, 5.908896, 904, 306
163, 5.969990, 5.945552, 904, 305
1, 0.007136, -0.005083, 904, 306
13, 1.302346, 2.267644, 904, 306
16, 1.400098, 1.778886, 904, 306
40, 4.577028, 4.589247, 904, 306
76, 5.786705, 5.786705, 904, 306
111, 5.896677, 5.896677, 904, 306
148, 5.957772, 5.945552, 904, 306
183, 5.994428, 5.982210, 903, 305
0, 0.007136, 0.007136, 904, 306
14, 1.387879, 2.230987, 904, 306
16, 1.290127, 1.839981, 904, 306
39, 4.491496, 4.515933, 904, 306
74, 5.762267, 5.750048, 904, 307
110, 5.908896, 5.884458, 904, 306
146, 5.957772, 5.945552, 904, 306
193, 6.006648, 5.982210, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.375660, 1.888856, 904, 306
15, 1.314565, 1.778886, 904, 306
39, 4.552590, 4.589247, 904, 306
74, 5.786705, 5.774486, 904, 306
110, 5.908896, 5.896677, 904, 306
146, 5.957772, 5.957772, 904, 306
204, 5.994428, 5.994428, 904, 306
305, 6.067742, 6.055523, 902, 305
0, 0.019355, -0.005083, 904, 306
13, 1.400098, 1.962170, 904, 306
16, 1.461192, 2.047703, 904, 306
39, 4.564809, 4.589247, 904, 306
74, 5.786705, 5.774486, 904, 306
110, 5.908896, 5.896677, 904, 306
146, 5.957772, 5.957772, 904, 306
198, 6.006648, 5.994428, 904, 306
236, 5.969990, 5.957772, 904, 306
270, 6.006648, 5.994428, 904, 306
305, 6.079961, 6.067742, 903, 306
1, 0.019355, 0.007136, 904, 306
13, 1.314565, 2.169893, 904, 306
15, 1.375660, 1.791105, 904, 306
39, 4.503715, 4.515933, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.933334, 5.921114, 904, 306
148, 5.969990, 5.969990, 903, 306
203, 6.006648, 6.006648, 904, 305
219, 5.969990, 5.957772, 904, 306
273, 6.006648, 5.994428, 904, 306
0, 0.007136, 0.007136, 904, 306
13, 1.277908, 1.766667, 903, 306
17, 1.351222, 1.925513, 904, 305
39, 4.491496, 4.503715, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.908896, 5.896677, 904, 306
146, 5.945552, 5.945552, 904, 306
202, 5.982210, 5.982210, 904, 306
282, 6.031085, 6.018866, 904, 305
289, 5.994428, 5.982210, 904, 306
0, 0.007136, 0.007136, 904, 306
14, 1.302346, 2.267644, 904, 306
16, 1.351222, 1.815543, 904, 306
39, 4.479277, 4.503715, 904, 306
74, 5.750048, 5.750048, 904, 306
110, 5.921114, 5.908896, 904, 306
147, 5.969990, 5.957772, 903, 305
187, 6.006648, 5.994428, 904, 305
218, 5.969990, 5.957772, 904, 306
260, 6.006648, 6.006648, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.314565, 1.803324, 904, 306
16, 1.424536, 1.888856, 904, 306
40, 4.564809, 4.589247, 904, 305
74, 5.774486, 5.750048, 904, 306
110, 5.921114, 5.921114, 903, 306
148, 5.969990, 5.957772, 904, 306
201, 6.006648, 5.994428, 904, 306
219, 5.969990, 5.957772, 904, 306
261, 6.006648, 5.994428, 904, 306
301, 6.092180, 6.067742, 903, 306
0, 0.019355, 0.007136, 904, 306
13, 1.265689, 2.047703, 904, 306
15, 1.326784, 1.815543, 904, 306
39, 4.491496, 4.503715, 904, 306
74, 5.750048, 5.750048, 904, 306
109, 5.908896, 5.896677, 904, 306
145, 5.945552, 5.933334, 904, 305
199, 5.982210, 5.969990, 904, 306
229, 6.018866, 6.006648, 903, 306
277, 6.067742, 6.067742, 902, 305
291, 5.994428, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
13, 1.339003, 2.255425, 904, 306
16, 1.412317, 1.937732, 903, 306
38, 4.479277, 4.503715, 904, 305
74, 5.762267, 5.750048, 904, 306
110, 5.908896, 5.896677, 904, 306
145, 5.945552, 5.933334, 904, 306
200, 5.982210, 5.969990, 904, 306
233, 6.018866, 6.018866, 904, 306
264, 5.982210, 5.969990, 904, 306
0, 0.007136, 0.007136, 904, 306
14, 1.375660, 1.864418, 904, 305
17, 1.461192, 2.035484, 903, 306
38, 4.467058, 4.491496, 904, 306
74, 5.762267, 5.762267, 903, 306
109, 5.908896, 5.896677, 904, 306
146, 5.945552, 5.933334, 904, 306
190, 5.982210, 5.969990, 904, 306
229, 6.031085, 6.018866, 904, 306
255, 5.982210, 5.969990, 904, 306
304, 6.018866, 6.006648, 904, 306
0, 0.019355, 0.007136, 904, 306
14, 1.351222, 1.412317, 904, 306
16, 1.314565, 1.754448, 903, 306
39, 4.479277, 4.515933, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.908896, 5.908896, 904, 306
146, 5.945552, 5.945552, 904, 306
200, 5.994428, 5.982210, 904, 306
284, 6.031085, 6.018866, 904, 306
292, 5.982210, 5.969990, 904, 305
0, 0.019355, 0.007136, 904, 306
13, 1.363441, 1.778886, 904, 306
16, 1.412317, 1.937732, 903, 305
39, 4.479277, 4.503715, 904, 306
73, 5.786705, 5.786705, 904, 306
109, 5.921114, 5.908896, 904, 305
147, 5.969990, 5.957772, 904, 306
204, 6.006648, 5.994428, 903, 305
218, 5.969990, 5.957772, 904, 306
274, 6.006648, 5.994428, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.387879, 1.302346, 904, 306
16, 1.571163, 2.011046, 903, 306
39, 4.564809, 4.589247, 904, 306
75, 5.774486, 5.774486, 904, 306
110, 5.921114, 5.908896, 904, 305
146, 5.969990, 5.945552, 904, 306
203, 6.006648, 5.994428, 904, 306
219, 5.969990, 5.957772, 904, 306
276, 6.006648, 6.006648, 904, 306
0, 0.007136, 0.007136, 904, 306
12, 1.339003, 1.754448, 904, 306
16, 1.522287, 2.011046, 904, 306
38, 4.491496, 4.503715, 904, 306
74, 5.762267, 5.750048, 904, 306
109, 5.908896, 5.908896, 904, 306
146, 5.945552, 5.945552, 904, 306
197, 5.994428, 5.982210, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.387879, 1.876637, 904, 306
17, 1.607820, 2.023265, 904, 306
39, 4.564809, 4.601466, 904, 306
75, 5.774486, 5.774486, 903, 306
110, 5.933334, 5.933334, 903, 306
155, 5.982210, 5.994428, 904, 306
1, 0.019355, 0.007136, 903, 306
14, 1.302346, 2.402053, 904, 306
17, 1.387879, 1.766667, 904, 306
39, 4.491496, 4.503715, 904, 306
75, 5.750048, 5.750048, 904, 306
110, 5.908896, 5.896677, 904, 306
147, 5.957772, 5.933334, 904, 306
193, 5.994428, 5.969990, 904, 305
1, 0.007136, 0.007136, 904, 306
13, 1.363441, 1.571163, 904, 306
17, 1.448974, 2.011046, 904, 306
39, 4.479277, 4.491496, 904, 306
73, 5.762267, 5.750048, 904, 306
109, 5.908896, 5.884458, 904, 306
145, 5.957772, 5.933334, 904, 306
185, 6.006648, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
13, 1.351222, 1.412317, 904, 306
15, 1.412317, 1.827762, 904, 306
39, 4.479277, 4.503715, 904, 306
74, 5.750048, 5.750048, 904, 306
109, 5.908896, 5.896677, 904, 306
145, 5.945552, 5.945552, 904, 305
183, 5.982210, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
12, 1.241251, 2.035484, 904, 306
15, 1.387879, 1.778886, 904, 306
38, 4.479277, 4.503715, 904, 306
74, 5.762267, 5.750048, 904, 306
109, 5.908896, 5.896677, 904, 306
146, 5.945552, 5.945552, 903, 305
198, 5.994428, 5.982210, 904, 306
252, 6.031085, 6.018866, 904, 306
255, 5.982210, 5.969990, 904, 306
304, 6.031085, 6.006648, 903, 306
1, 0.019355, -0.005083, 904, 306
14, 1.339003, 1.436755, 905, 306
16, 1.387879, 1.827762, 904, 306
40, 4.552590, 4.577028, 903, 306
75, 5.762267, 5.762267, 904, 306
111, 5.908896, 5.896677, 904, 306
148, 5.957772, 5.933334, 904, 306
190, 5.994428, 5.969990, 904, 306
284, 6.031085, 6.006648, 903, 306
289, 5.982210, 5.969990, 904, 306
1, 0.019355, -0.005083, 904, 306
13, 1.339003, 1.705572, 904, 306
17, 1.485630, 1.986608, 904, 306
39, 4.564809, 4.577028, 904, 306
74, 5.786705, 5.774486, 904, 306
110, 5.908896, 5.908896, 904, 306
146, 5.945552, 5.945552, 904, 306
198, 5.994428, 5.982210, 903, 306
0, 0.019355, -0.005083, 904, 306
12, 1.326784, 1.351222, 904, 306
15, 1.412317, 1.803324, 904, 305
39, 4.552590, 4.564809, 904, 306
74, 5.786705, 5.774486, 903, 306
109, 5.921114, 5.908896, 904, 306
146, 5.957772, 5.945552, 904, 305
201, 5.994428, 5.982210, 903, 306
0, 0.007136, 0.007136, 904, 306
13, 1.375660, 1.461192, 904, 306
15, 1.436755, 1.803324, 904, 306
39, 4.467058, 4.479277, 904, 306
74, 5.762267, 5.750048, 904, 306
110, 5.921114, 5.896677, 904, 306
145, 5.957772, 5.933334, 902, 304
196, 5.994428, 5.969990, 904, 306
0, 0.019355, 0.007136, 904, 306
12, 1.375660, 1.583382, 904, 306
16, 1.412317, 1.803324, 904, 306
38, 4.491496, 4.515933, 903, 306
74, 5.762267, 5.750048, 904, 306
109, 5.908896, 5.896677, 904, 306
146, 5.957772, 5.945552, 903, 305
195, 5.994428, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
14, 1.375660, 2.023265, 904, 306
17, 1.412317, 1.974389, 904, 305
39, 4.479277, 4.515933, 904, 306
74, 5.762267, 5.750048, 904, 306
110, 5.908896, 5.896677, 904, 306
146, 5.957772, 5.945552, 904, 305
192, 5.994428, 5.982210, 904, 305
0, 0.007136, 0.007136, 904, 306
12, 1.375660, 1.302346, 904, 306
15, 1.339003, 1.925513, 904, 306
37, 4.467058, 4.503715, 904, 306
73, 5.750048, 5.750048, 904, 306
108, 5.921114, 5.908896, 904, 306
145, 5.957772, 5.945552, 904, 305
197, 5.994428, 5.982210, 904, 306
1, 0.019355, 0.007136, 903, 306
13, 1.277908, 1.571163, 904, 306
16, 1.375660, 1.730010, 904, 306
39, 4.479277, 4.503715, 904, 306
75, 5.762267, 5.750048, 904, 306
109, 5.933334, 5.921114, 904, 306
161, 5.982210, 5.957772, 904, 306
0, 0.019355, -0.005083, 904, 306
12, 1.351222, 1.448974, 904, 306
15, 1.387879, 1.803324, 904, 306
39, 4.540371, 4.564809, 904, 306
75, 5.786705, 5.774486, 904, 306
110, 5.921114, 5.896677, 903, 306
146, 5.957772, 5.945552, 904, 306
198, 6.006648, 5.994428, 903, 305
222, 5.969990, 5.957772, 904, 306
258, 6.006648, 5.994428, 904, 306
1, 0.007136, -0.005083, 904, 306
13, 1.314565, 1.290127, 904, 306
17, 1.400098, 1.925513, 904, 306
40, 4.552590, 4.577028, 904, 306
75, 5.774486, 5.762267, 903, 306
111, 5.921114, 5.908896, 904, 306
150, 5.957772, 5.945552, 904, 306
190, 5.994428, 5.982210, 904, 305
0, 0.007136, -0.005083, 904, 306
14, 1.326784, 1.277908, 904, 306
17, 1.387879, 1.913294, 903, 305
40, 4.577028, 4.589247, 904, 306
75, 5.762267, 5.762267, 904, 306
111, 5.908896, 5.908896, 904, 306
147, 5.969990, 5.957772, 904, 305
202, 6.006648, 6.006648, 904, 306
222, 5.969990, 5.969990, 904, 306
279, 6.018866, 6.006648, 904, 306
293, 5.982210, 5.969990, 904, 306
0, 0.019355, -0.005083, 904, 306
13, 1.314565, 2.365396, 904, 306
15, 1.387879, 1.803324, 904, 306
39, 4.564809, 4.564809, 904, 306
74, 5.774486, 5.762267, 904, 306
110, 5.933334, 5.933334, 904, 306
152, 5.969990, 5.982210, 903, 306
0, 0.007136, -0.005083, 904, 306
13, 1.302346, 1.326784, 904, 306
15, 1.351222, 1.791105, 904, 306
40, 4.564809, 4.589247, 904, 306
75, 5.786705, 5.774486, 903, 306
110, 5.921114, 5.921114, 904, 305
148, 5.969990, 5.957772, 904, 306
204, 6.006648, 5.994428, 903, 306
1, 0.007136, -0.005083, 904, 306
13, 1.351222, 1.852200, 904, 306
16, 1.400098, 1.913294, 903, 306
40, 4.564809, 4.577028, 904, 305
75, 5.786705, 5.774486, 903, 306
111, 5.921114, 5.908896, 904, 306
147, 5.957772, 5.945552, 904, 305
204, 6.006648, 6.006648, 904, 306
221, 5.969990, 5.969990, 903, 306
282, 6.006648, 6.006648, 904, 305
0, 0.019355, 0.007136, 904, 306
14, 1.339003, 1.876637, 904, 306
16, 1.375660, 1.791105, 904, 306
39, 4.479277, 4.503715, 904, 306
74, 5.774486, 5.762267, 904, 305
110, 5.921114, 5.896677, 904, 306
146, 5.957772, 5.945552, 903, 306
199, 6.006648, 5.982210, 904, 306
1, 0.019355, 0.007136, 904, 306
14, 1.314565, 1.876637, 904, 305
16, 1.412317, 1.778886, 904, 306
39, 4.479277, 4.491496, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.921114, 5.908896, 904, 306
151, 5.957772, 5.957772, 904, 305
209, 6.018866, 5.994428, 903, 306
220, 5.982210, 5.957772, 904, 306
281, 6.031085, 5.994428, 904, 306
0, 0.007136, 0.007136, 904, 306
13, 1.375660, 1.302346, 904, 306
16, 1.607820, 1.986608, 904, 306
38, 4.491496, 4.479277, 904, 306
73, 5.774486, 5.774486, 903, 306
109, 5.908896, 5.896677, 904, 306
145, 5.957772, 5.945552, 904, 306
200, 5.994428, 5.982210, 904, 306
0, 0.019355, -0.005083, 904, 306
12, 1.277908, 1.277908, 904, 306
15, 1.387879, 1.839981, 904, 306
39, 4.552590, 4.577028, 904, 306
75, 5.774486, 5.762267, 904, 305
109, 5.933334, 5.908896, 903, 305
147, 5.969990, 5.957772, 904, 306
200, 6.006648, 5.994428, 904, 305
0, 0.019355, -0.005083, 904, 306
12, 1.314565, 1.326784, 904, 305
15, 1.351222, 1.803324, 904, 306
39, 4.564809, 4.577028, 904, 306
75, 5.786705, 5.774486, 904, 306
110, 5.933334, 5.908896, 904, 306
149, 5.969990, 5.957772, 904, 306
204, 6.006648, 5.994428, 904, 306
0, 0.007136, -0.005083, 904, 306
14, 1.302346, 1.534506, 903, 306
16, 1.400098, 1.827762, 904, 305
40, 4.552590, 4.564809, 904, 306
75, 5.774486, 5.774486, 904, 306
111, 5.921114, 5.908896, 903, 305
148, 5.957772, 5.945552, 903, 306
201, 5.994428, 5.982210, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.277908, 1.314565, 904, 306
15, 1.351222, 1.815543, 904, 306
39, 4.552590, 4.577028, 904, 306
74, 5.774486, 5.762267, 904, 306
110, 5.908896, 5.908896, 904, 306
146, 5.957772, 5.957772, 904, 306
200, 6.006648, 5.994428, 904, 306
0, 0.019355, -0.005083, 904, 306
13, 1.314565, 1.326784, 904, 306
16, 1.412317, 1.925513, 904, 306
40, 4.564809, 4.564809, 904, 306
74, 5.786705, 5.786705, 904, 306
110, 5.908896, 5.908896, 904, 306
146, 5.957772, 5.957772, 904, 306
205, 5.994428, 5.994428, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.302346, 1.632258, 904, 306
15, 1.351222, 1.839981, 904, 306
40, 4.552590, 4.577028, 904, 306
75, 5.786705, 5.774486, 904, 306
111, 5.921114, 5.896677, 904, 305
146, 5.957772, 5.957772, 904, 306
205, 5.994428, 6.006648, 903, 306
0, 0.019355, 0.007136, 904, 307
13, 1.302346, 1.290127, 904, 306
16, 1.351222, 1.791105, 904, 306
39, 4.479277, 4.503715, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.908896, 5.908896, 904, 306
146, 5.957772, 5.945552, 904, 306
200, 5.994428, 5.982210, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.290127, 1.510068, 904, 306
16, 1.400098, 1.815543, 904, 306
39, 4.564809, 4.589247, 904, 306
75, 5.786705, 5.774486, 904, 305
110, 5.933334, 5.908896, 904, 306
148, 5.982210, 5.969990, 904, 306
208, 6.018866, 6.006648, 904, 306
220, 5.982210, 5.957772, 904, 306
282, 6.018866, 6.006648, 904, 306
0, 0.019355, 0.007136, 904, 306
13, 1.363441, 1.339003, 904, 306
15, 1.314565, 1.815543, 904, 306
37, 4.491496, 4.503715, 904, 306
73, 5.786705, 5.774486, 903, 306
108, 5.908896, 5.896677, 903, 306
145, 5.945552, 5.945552, 904, 306
188, 5.982210, 5.982210, 904, 306
0, 0.007136, -0.005083, 904, 306
13, 1.253470, 1.339003, 904, 306
15, 1.351222, 1.827762, 904, 306
40, 4.552590, 4.577028, 904, 306
75, 5.798924, 5.798924, 904, 306
110, 5.921114, 5.908896, 904, 306
146, 5.957772, 5.945552, 904, 306
196, 5.994428, 5.982210, 903, 306
0, 0.019355, -0.005083, 904, 306
13, 1.363441, 1.302346, 904, 306
16, 1.778886, 2.035484, 904, 306
40, 4.564809, 4.577028, 903, 306
75, 5.786705, 5.774486, 904, 306
111, 5.908896, 5.908896, 904, 306
146, 5.957772, 5.945552, 904, 306
200, 5.994428, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
14, 1.375660, 1.473411, 904, 306
17, 1.485630, 2.035484, 904, 306
38, 4.467058, 4.503715, 904, 306
74, 5.762267, 5.762267, 904, 306
110, 5.921114, 5.908896, 904, 305
146, 5.957772, 5.957772, 904, 305
206, 6.006648, 5.994428, 903, 306
218, 5.969990, 5.957772, 904, 306
255, 6.018866, 6.018866, 904, 306
293, 5.982210, 5.969990, 904, 306
0, 0.019355, 0.007136, 904, 305
14, 1.351222, 1.375660, 904, 305
16, 1.387879, 1.778886, 903, 306
38, 4.479277, 4.503715, 904, 306
74, 5.774486, 5.774486, 904, 306
109, 5.908896, 5.896677, 904, 306
146, 5.957772, 5.945552, 904, 306
201, 5.994428, 5.982210, 904, 306
0, 0.019355, 0.007136, 903, 306
13, 1.363441, 1.302346, 903, 306
16, 1.326784, 1.937732, 904, 306
38, 4.467058, 4.479277, 904, 306
73, 5.762267, 5.762267, 903, 305
108, 5.921114, 5.908896, 904, 306
145, 5.957772, 5.945552, 903, 306
182, 6.031085, 6.018866, 903, 306
218, 5.982210, 5.982210, 904, 305
268, 6.055523, 6.043304, 904, 307
290, 5.994428, 5.982210, 903, 306
0, 0.019355, 0.007136, 903, 306
12, 1.339003, 1.400098, 904, 306
15, 1.387879, 1.766667, 904, 306
38, 4.479277, 4.491496, 904, 306
74, 5.762267, 5.774486, 904, 306
108, 5.908896, 5.896677, 904, 306
145, 5.957772, 5.945552, 904, 306
201, 5.994428, 5.982210, 904, 305
1, 0.019355, -0.005083, 904, 306
13, 1.253470, 1.571163, 904, 306
15, 1.351222, 1.791105, 904, 306
40, 4.552590, 4.577028, 904, 306
75, 5.786705, 5.786705, 904, 306
111, 5.908896, 5.921114, 904, 306
146, 5.969990, 5.957772, 904, 306
207, 6.006648, 6.006648, 904, 306
223, 5.969990, 5.969990, 904, 306
281, 6.006648, 6.006648, 904, 306
0, 0.019355, -0.005083, 904, 306
14, 1.302346, 1.436755, 904, 306
16, 1.363441, 1.754448, 904, 306
40, 4.540371, 4.577028, 904, 306
75, 5.786705, 5.774486, 903, 306
111, 5.933334, 5.933334, 904, 306
156, 5.982210, 5.969990, 904, 306
255, 6.018866, 6.018866, 904, 306
257, 5.982210, 5.982210, 904, 305
0, 0.007136, -0.005083, 904, 306
13, 1.375660, 1.326784, 904, 306
16, 1.448974, 1.937732, 904, 306
39, 4.577028, 4.577028, 904, 306
75, 5.786705, 5.774486, 904, 306
110, 5.908896, 5.908896, 904, 305
148, 5.945552, 5.945552, 904, 306
201, 5.994428, 5.982210, 904, 306
0, 0.019355, 0.007136, 904, 306
13, 1.290127, 1.913294, 903, 306
15, 1.351222, 1.778886, 903, 306
39, 4.479277, 4.479277, 903, 305
73, 5.774486, 5.774486, 904, 306
109, 5.921114, 5.908896, 903, 306
147, 5.957772, 5.945552, 904, 305
201, 5.994428, 5.982210, 904, 306
0, 0.019355, -0.005083, 904, 306
12, 1.326784, 1.290127, 904, 306
15, 1.424536, 1.815543, 904, 306
39, 4.564809, 4.577028, 904, 306
75, 5.774486, 5.762267, 904, 306
109, 5.921114, 5.896677, 903, 306
146, 5.957772, 5.933334, 904, 306
204, 5.994428, 5.982210, 904, 306
1, 0.007136, -0.005083, 904, 306
13, 1.302346, 1.558944, 904, 306
16, 1.387879, 1.949951, 904, 306
40, 4.552590, 4.577028, 904, 306
75, 5.774486, 5.762267, 904, 306
111, 5.921114, 5.921114, 904, 306
148, 5.969990, 5.957772, 903, 306
208, 6.006648, 5.994428, 903, 306
280, 6.055523, 6.031085, 903, 305
283, 5.994428, 5.982210, 904, 306
300, 6.043304, 6.018866, 903, 306
1, 0.019355, -0.005083, 903, 306
14, 1.351222, 1.290127, 904, 306
17, 1.412317, 1.962170, 904, 306
40, 4.564809, 4.613685, 903, 306
76, 5.774486, 5.762267, 903, 306
111, 5.921114, 5.896677, 904, 306
148, 5.957772, 5.957772, 904, 306
204, 6.018866, 5.994428, 904, 306
224, 5.982210, 5.957772, 903, 306
275, 6.018866, 5.994428, 903, 306
0, 0.019355, -0.005083, 903, 306
14, 1.351222, 1.510068, 904, 306
16, 1.400098, 1.803324, 904, 306
40, 4.540371, 4.589247, 903, 306
75, 5.786705, 5.774486, 904, 306
111, 5.921114, 5.908896, 904, 306
147, 5.957772, 5.945552, 904, 306
187, 5.994428, 5.982210, 904, 306
